,notes,principal_freq,slope,dur
2817,tickling,4.6281,-35.8874,0.10699999999999932
2818,tickling,2.9451,30.8514,0.09909999999999286
2819,tickling,2.337,-20.4182,0.08789999999999054
2820,tickling,0.3122,-1.4127e-15,0.06709999999998217
2821,tickling,0.87057,2.6684,0.07349999999999568
2822,tickling,0.3122,-74.9269,0.06229999999999336
2823,tickling,4.0017,-1.6614,0.12780000000000769
2824,tickling,4.4807,16.9921,0.13100000000000023
2825,tickling,4.7461,-12.1328,0.21410000000000196
2826,tickling,4.4724,28.5772,0.12139999999999418
2828,tickling,5.3838,-9.5773,0.11979999999999791
2829,tickling,4.0947,-36.4591,0.08619999999999095
2830,tickling,0.3122,-2.2087,0.05269999999998731
2831,tickling,2.0945,-58.3551,0.04949999999999477
2832,tickling,0.46829,-5.3525,0.03669999999999618
2833,tickling,0.66322,-11.6204,0.0654999999999859
2834,tickling,5.1192,-5.145,0.06709999999998217
2835,tickling,4.9534,-15.0275,0.09420000000000073
2836,tickling,0.93659,-46.7644,0.041600000000016735
2837,tickling,4.6657,-5.0657,0.199799999999982
2838,tickling,4.2009,-12.5191,0.127900000000011
2839,tickling,4.8748,-2.1787,0.17570000000000618
2840,tickling,4.2806,-5.2176,0.10230000000001382
2841,tickling,4.6198,-15.2554,0.14219999999997412
2842,tickling,2.9465,-12.9207,0.07669999999998822
2844,tickling,4.2339,13.4894,0.09259999999994761
2846,tickling,4.8646,-53.2533,0.08150000000000546
2847,tickling,3.8244,-123.2504,0.05750000000000455
2848,tickling,0.3122,-31.8825,0.07030000000003156
2849,tickling,6.4943,-39.7831,0.11820000000000164
2850,tickling,0.3122,30.4532,0.03190000000000737
2851,tickling,7.8566,-21.6858,0.169399999999996
2852,tickling,5.4657,-21.8629,0.17570000000000618
2853,tickling,7.0931,32.3729,0.06069999999999709
2857,tickling,5.4435,8.5952,0.17409999999995307
2858,tickling,0.3122,-33.9335,0.06069999999999709
2859,tickling,2.4655,-26.4474,0.12630000000001473
2860,tickling,4.8977,25.0396,0.07990000000000919
2861,tickling,5.2021,-4.2122,0.23490000000003874
2864,tickling,1.9502,16.5063,0.05750000000000455
2866,tickling,2.1955,-3.7188,0.054300000000012005
2867,tickling,0.57805,-34.0157,0.07830000000001291
2868,tickling,3.7463,24.7792,0.04630000000003065
2869,tickling,1.2356,4.0589,0.05910000000000082
2870,tickling,4.755,-20.2416,0.1342000000000212
2871,tickling,3.6631,-27.0787,0.16299999999995407
2872,tickling,2.2817,-29.3448,0.13259999999996808
2873,tickling,4.6646,7.7838,0.12459999999998672
2874,tickling,4.3704,0.68141,0.10379999999997835
2875,tickling,4.6829,21.2145,0.04629999999997381
2876,tickling,3.7789,-5.9398,0.13579999999996062
2877,tickling,4.2169,27.9305,0.09420000000000073
2878,tickling,4.7972,33.7306,0.10379999999997835
2880,tickling,4.8911,-18.1647,0.13100000000002865
2881,tickling,6.7248,4.6004,0.13580000000001746
2882,tickling,4.8215,-33.6911,0.18060000000002674
2883,tickling,4.8781,-0.85163,0.12460000000004356
2884,tickling,3.122,-90.1588,0.06239999999996826
2885,tickling,0.3122,-144.9695,0.03989999999998872
2886,tickling,4.8423,9.606,0.2381000000000313
2887,tickling,8.0556,21.5041,0.14210000000002765
2888,tickling,8.5236,21.0641,0.13100000000002865
2889,tickling,5.6943,-2.6063,0.08789999999999054
2890,tickling,4.7858,-24.9349,0.20289999999999964
2891,tickling,2.4299,-14.7789,0.0927000000000362
2892,tickling,5.2859,17.152,0.095799999999997
2893,tickling,6.1014,4.7777,0.13579999999996062
2894,tickling,4.1375,-36.8845,0.09420000000000073
2895,tickling,4.8604,18.5524,0.10219999999998208
2896,tickling,3.7379,0.97618,0.06709999999998217
2897,tickling,4.0123,32.6149,0.06229999999999336
2898,tickling,4.8519,-3.0065,0.10710000000000264
2899,tickling,5.5474,-5.9333,0.19489999999996144
2900,tickling,5.1356,-2.0538,0.14060000000000628
2901,tickling,5.1014,19.3802,0.11660000000000537
2902,tickling,4.8043,9.8422,0.12299999999999045
2903,tickling,4.3917,-58.1809,0.06389999999998963
2904,tickling,4.3665,-15.5308,0.14370000000002392
2905,tickling,0.59661,-32.5542,0.0543999999999869
2906,tickling,5.0102,-0.39938,0.1278000000000361
2907,tickling,4.9277,10.4672,0.1039000000000101
2908,tickling,5.1143,14.7273,0.09269999999997935
2909,tickling,4.2642,-3.7764,0.12939999999997553
2910,tickling,5.2522,18.0608,0.10540000000003147
2911,tickling,6.9688,0.69661,0.1885000000000332
2912,tickling,4.6775,-25.4036,0.054299999999997794
2913,tickling,6.2183,24.3036,0.07189999999999941
2914,tickling,5.3461,17.4286,0.10859999999999559
2915,tickling,4.6829,-4.5456,0.043099999999995475
2916,tickling,4.7882,29.2903,0.13419999999999277
2917,tickling,4.3707,-62.2965,0.09900000000000375
2918,tickling,4.5064,-40.7336,0.07509999999999195
2919,tickling,2.6309,39.9815,0.09100000000000819
2920,tickling,4.4553,48.5465,0.04949999999999477
2921,tickling,5.6642,71.4616,0.06870000000000687
2922,tickling,4.6425,12.362,0.12140000000000839
2923,tickling,5.0466,1.0312,0.13420000000000698
2924,tickling,0.46829,-31.338,0.043199999999998795
2925,tickling,3.3202,-84.5875,0.05270000000000152
2926,tickling,3.1863,3.0004,0.06869999999999266
2927,tickling,2.9553,49.5995,0.0478999999999985
2928,tickling,4.4373,-68.6985,0.06870000000000687
2929,tickling,4.9951,-12.2812,0.09899999999998954
2930,tickling,5.0335,5.9054,0.09100000000000819
2931,tickling,4.6729,-39.0557,0.08630000000002269
2932,tickling,3.3408,12.0192,0.1022999999999854
2933,tickling,4.4575,-7.101,0.09269999999997935
2934,tickling,4.7651,13.2516,0.10540000000000305
2935,tickling,4.5046,-27.9829,0.15819999999999368
2936,tickling,7.8049,-109.2777,0.06069999999999709
2937,tickling,4.9566,-3.7841,0.09430000000000405
2938,tickling,5.5447,-15.0527,0.09909999999999286
2939,tickling,5.8205,-14.6743,0.09109999999998308
2940,tickling,5.9327,-67.9163,0.11660000000000537
2941,tickling,6.3894,-64.7932,0.028699999999986403
2942,tickling,5.6656,-55.1102,0.06709999999998217
2943,tickling,4.9951,-114.0395,0.055900000000008276
2944,tickling,5.6271,-10.5809,0.11979999999999791
2945,tickling,6.879,-83.836,0.05110000000001946
2946,tickling,4.7703,22.8271,0.07990000000000919
2947,tickling,2.019,-15.1847,0.09900000000001796
2948,tickling,4.7773,14.3979,0.07670000000001664
2949,tickling,5.0485,-7.5785,0.10869999999999891
2950,tickling,4.3707,33.6633,0.054300000000012005
2951,tickling,4.8524,-14.268,0.09259999999997603
2953,tickling,4.7676,7.5425,0.09430000000000405
2954,tickling,4.7188,-101.6371,0.05109999999999104
2955,tickling,1.695,-14.9586,0.054300000000012005
2956,tickling,4.7981,-13.1805,0.1325999999999965
2957,tickling,4.3152,-3.1083,0.07670000000001664
2958,tickling,3.8968,-52.418,0.09429999999997563
2959,tickling,4.3638,-13.7394,0.05910000000000082
2960,tickling,3.1738,-58.1826,0.0782999999999845
2961,tickling,5.1086,-5.3618,0.08779999999998722
2962,tickling,2.5461,44.1575,0.0654999999999859
2963,tickling,1.2291,-89.0512,0.0782999999999845
2964,tickling,3.5073,27.3127,0.13100000000000023
2965,tickling,1.1231,-69.2707,0.04790000000002692
2966,tickling,0.3122,15.4521,0.06239999999999668
2967,tickling,4.6892,3.8918,0.10859999999999559
2968,tickling,2.4454,-20.4094,0.1103000000000236
2969,tickling,4.6284,0.33447,0.10859999999999559
2970,tickling,2.0853,-46.5126,0.10869999999999891
2971,tickling,0.3122,-9.3187e-16,0.06069999999999709
2972,tickling,4.1096,-17.1855,0.08949999999998681
2974,tickling,2.9315,-52.7774,0.054299999999983584
2975,tickling,5.5953,-35.9194,0.07669999999998822
2976,tickling,4.7407,68.6777,0.08149999999997704
2977,tickling,5.3188,-34.0131,0.08629999999999427
2978,tickling,2.1577,-29.2064,0.10869999999999891
2979,tickling,4.1493,55.3906,0.0830999999999733
2980,tickling,5.6092,3.432,0.15809999999999036
2981,tickling,6.2472,-66.5042,0.07030000000003156
2982,tickling,4.9951,10.5108,0.07670000000001664
2983,tickling,5.0919,-65.2887,0.084699999999998
2984,tickling,4.1845,-3.0344,0.07829999999995607
2985,tickling,1.9107,-66.3622,0.054300000000012005
2986,tickling,3.2874,-4.0621,0.11669999999998026
2987,tickling,4.767,5.1237,0.20769999999998845
2988,tickling,4.1493,4.581,0.10550000000000637
2989,tickling,7.5581,-17.9581,0.14060000000000628
2990,tickling,6.3353,3.1978,0.13259999999996808
2991,tickling,0.55038,-36.1308,0.09750000000002501
2992,tickling,4.5506,-13.5594,0.1484999999999559
2993,tickling,4.5295,9.0324,0.10860000000002401
2994,tickling,4.752,-47.05,0.07980000000003429
2995,tickling,5.6195,51.7865,0.08789999999999054
2996,tickling,4.6829,0.5337,0.11820000000000164
2997,tickling,5.7316,42.0099,0.10869999999999891
2998,tickling,5.1177,15.3931,0.09750000000002501
2999,tickling,4.1916,0.9107,0.06389999999998963
3000,tickling,3.8395,-31.2778,0.06709999999998217
3002,tickling,5.502,-72.2357,0.11980000000005475
3003,tickling,3.9681,-55.7072,0.12309999999996535
3004,tickling,3.3669,-21.2395,0.08940000000001191
3005,tickling,0.70595,12.4238,0.07670000000001664
3006,tickling,7.0502,28.9971,0.12459999999998672
3007,tickling,3.2302,-146.3631,0.05110000000001946
3008,tickling,2.6509,-34.8237,0.08789999999999054
3009,tickling,3.4213,49.2284,0.0654999999999859
3010,tickling,2.3516,47.5123,0.08619999999996253
3011,tickling,5.5683,17.5959,0.1069999999999709
3012,tickling,4.0923,6.9685,0.0958999999999719
3013,tickling,1.6,-12.4532,0.11510000000004084
3014,tickling,0.60007,30.1727,0.055900000000008276
3015,tickling,4.0798,-2.0892,0.14699999999999136
3016,tickling,5.0894,4.5593,0.09420000000000073
3017,tickling,2.9062,-14.8105,0.08629999999999427
3018,tickling,3.5748,-8.7824,0.08949999999998681
3019,tickling,4.8139,17.5173,0.09109999999998308
3020,tickling,5.1258,5.666,0.12459999999998672
3021,tickling,5.346,14.1975,0.11180000000001655
3022,tickling,4.1979,-14.1891,0.06069999999999709
3023,tickling,5.1507,-5.5897,0.11339999999995598
3024,tickling,5.4468,-10.669,0.1198999999999728
3025,tickling,6.5833,101.0909,0.05750000000000455
3026,tickling,6.1932,17.9438,0.11979999999999791
3027,tickling,5.4305,17.7306,0.11349999999998772
3028,tickling,5.2425,-12.9068,0.09749999999996817
3029,tickling,6.2439,5.323,0.10070000000001755
3030,tickling,5.5726,-27.0761,0.084699999999998
3031,tickling,5.422,0.65709,0.27480000000002747
3032,tickling,6.0602,2.6751,0.1645000000000323
3033,tickling,3.0705,-35.108,0.14379999999999882
3034,tickling,0.3122,-3.087e-16,0.07190000000002783
3035,tickling,3.2961,32.9399,0.11509999999998399
3036,tickling,0.97611,-21.4888,0.10539999999997463
3037,tickling,4.7218,-4.9025,0.1693000000000211
3038,tickling,5.3037,-5.905,0.21409999999997353
3039,tickling,0.9785,-68.7327,0.06080000000002883
3040,tickling,2.282,24.4839,0.11180000000001655
3041,tickling,5.7643,-3.2829,0.10060000000004266
3042,tickling,5.74,-16.4034,0.15980000000001837
3043,tickling,1.4036,-121.3562,0.07510000000002037
3044,tickling,5.0364,-3.5947,0.12459999999998672
3045,tickling,4.3266,-27.6338,0.08310000000000173
3046,tickling,5.1591,-31.2564,0.0877999999999588
3047,tickling,5.7316,8.4239,0.1150000000000091
3057,tickling,11.4353,-103.8537,0.0478999999999985
3059,tickling,6.6377,-340.1943,0.017500000000040927
3060,tickling,10.6012,-16.8972,0.033599999999978536
3071,tickling,9.5269,-64.5396,0.041600000000016735
3072,tickling,6.3754,-11.61,0.06869999999997844
3074,tickling,0.5655,6.9813e-16,0.030300000000011096
3075,tickling,10.8467,81.5514,0.028800000000046566
3079,tickling,17.2566,-147.8369,0.03669999999999618
3082,tickling,10.7445,54.7133,0.02719999999999345
3083,tickling,0.3122,1.3568e-15,0.04480000000000928
3084,tickling,10.9055,14.9367,0.05910000000000082
3085,tickling,10.3101,-260.9998,0.017600000000015825
3086,tickling,7.2337,31.6264,0.02559999999999718
3087,tickling,13.4339,-333.1035,0.02719999999999345
3088,tickling,8.4494,28.8247,0.1039000000000101
3762,tickling,0.3122,9.6717e-16,0.07349999999996726
687,conspecific,4.4932,22.7238,0.08309999999999995
688,conspecific,2.342,-44.0419,0.10070000000000068
689,conspecific,4.941,-51.9548,0.07349999999999923
690,conspecific,6.9301,10.0745,0.08940000000000037
691,conspecific,4.5761,33.8306,0.10389999999999944
694,conspecific,4.782,33.6236,0.09899999999999842
695,conspecific,5.3656,74.4394,0.07030000000000136
696,conspecific,4.1809,-1.5735,0.11029999999999873
697,conspecific,2.006,-28.2786,0.0879000000000012
698,conspecific,3.6401,-24.4385,0.09100000000000108
699,conspecific,5.5655,4.743,0.11980000000000146
700,conspecific,4.8478,1.3424,0.0990000000000002
701,conspecific,6.9489,12.5995,0.14059999999999917
702,conspecific,7.9883,-23.7113,0.1357999999999997
706,conspecific,4.9951,-41.4923,0.07509999999999906
707,conspecific,4.8655,0.10398,0.14699999999999847
708,conspecific,5.9404,34.86,0.09900000000000375
709,conspecific,10.8537,40.285,0.10699999999999932
710,conspecific,4.6162,-6.8435,0.07670000000000243
711,conspecific,4.2819,-73.6863,0.07349999999999568
712,conspecific,8.2213,16.6574,0.13580000000000325
713,conspecific,4.6829,-0.1678,0.11339999999999861
714,conspecific,6.8268,-40.8289,0.084699999999998
715,conspecific,4.3707,-30.2274,0.12780000000000769
716,conspecific,6.8447,30.8109,0.17570000000000618
717,conspecific,4.4127,21.3951,0.11979999999999791
718,conspecific,4.717,-22.3742,0.09269999999999357
721,conspecific,6.2804,-17.2404,0.10389999999999588
722,conspecific,4.955,13.4193,0.07349999999999568
723,conspecific,8.5477,-18.9638,0.07349999999999568
724,conspecific,6.2262,21.6114,0.08789999999999054
725,conspecific,9.0791,54.8714,0.11820000000000164
726,conspecific,4.7624,42.6791,0.07990000000000919
727,conspecific,4.3707,40.2491,0.06870000000000687
728,conspecific,6.4343,-25.3334,0.0782000000000096
729,conspecific,4.3707,2.1077e-17,0.12460000000001514
731,conspecific,6.1197,-5.3118,0.17420000000001323
732,conspecific,4.6091,19.1358,0.1325999999999965
733,conspecific,9.5641,20.4624,0.1693000000000211
734,conspecific,10.3994,1.1795,0.10699999999999932
736,conspecific,9.231,45.8411,0.17099999999999227
737,conspecific,5.1788,-28.476,0.1198999999999728
738,conspecific,4.6829,-2.0341,0.07349999999999568
739,conspecific,5.0775,-38.8383,0.06870000000000687
740,conspecific,4.8982,8.7343,0.13740000000001373
741,conspecific,6.1767,21.9742,0.08150000000000546
742,conspecific,4.254,48.1161,0.1022000000000105
743,conspecific,4.3707,-2.8958,0.15020000000001232
744,conspecific,4.3707,7.2688,0.15970000000001505
745,conspecific,4.5396,0.19471,0.08779999999998722
746,conspecific,4.9422,7.9258,0.08310000000000173
747,conspecific,4.5063,1.7954e-14,0.07669999999998822
748,conspecific,9.3663,26.0799,0.13260000000002492
749,conspecific,4.9951,-1.5149,0.10380000000000678
750,conspecific,4.3707,38.0255,0.10869999999999891
751,conspecific,4.4825,-29.9637,0.07669999999998822
752,conspecific,3.3882,-20.2462,0.09100000000000819
753,conspecific,4.9951,49.4295,0.10540000000000305
754,conspecific,5.6774,-21.2001,0.10540000000000305
755,conspecific,5.2526,56.3776,0.11820000000000164
756,conspecific,10.4258,-2.9968,0.12620000000001141
757,conspecific,7.0368,-9.3774,0.19649999999998613
758,conspecific,13.3323,10.2768,0.07030000000000314
759,conspecific,8.5622,29.699,0.10070000000001755
760,conspecific,9.9268,13.743,0.14220000000000255
761,conspecific,6.2565,30.7308,0.11510000000001241
762,conspecific,8.0656,92.2058,0.08149999999997704
763,conspecific,7.974,6.0333,0.10380000000000678
764,conspecific,8.2261,-14.7105,0.11350000000001614
765,conspecific,4.9951,59.311,0.12620000000001141
766,conspecific,8.3917,31.3454,0.10069999999998913
767,conspecific,4.7675,45.133,0.09749999999999659
768,conspecific,4.6637,61.904,0.08310000000000173
769,conspecific,2.93,-11.5845,0.11350000000001614
770,conspecific,4.8238,50.4663,0.1693000000000211
771,conspecific,4.7964,11.2085,0.1518000000000086
772,conspecific,9.5147,-2.2465,0.14379999999999882
773,conspecific,4.6283,14.0984,0.12620000000003984
774,conspecific,5.6195,11.8291,0.12139999999999418
775,conspecific,4.5811,-35.7489,0.08629999999999427
776,conspecific,6.6438,-0.73301,0.12139999999999418
777,conspecific,5.7515,18.1006,0.11020000000002028
778,conspecific,4.4632,-9.0174,0.11660000000000537
779,conspecific,5.3609,0.97503,0.11350000000004457
780,conspecific,11.509,43.9832,0.12459999999998672
781,conspecific,10.1014,2.297,0.24439999999998463
782,conspecific,9.9802,45.0019,0.17580000000003793
783,conspecific,6.2423,8.5661,0.0654999999999859
784,conspecific,5.6306,-24.4852,0.15500000000002956
785,conspecific,4.3708,1.5803,0.09899999999998954
786,conspecific,5.0087,-1.1818,0.17889999999999873
787,conspecific,4.2442,2.0693,0.12299999999999045
788,conspecific,7.9732,24.1586,0.13260000000002492
789,conspecific,10.2599,19.0602,0.19170000000002574
790,conspecific,4.5595,24.7534,0.12470000000001846
792,conspecific,4.6261,50.6051,0.08950000000004366
793,conspecific,5.2188,21.9121,0.11029999999993834
794,conspecific,7.103,2.8497,0.09749999999996817
795,conspecific,4.7684,1.9466,0.08310000000005857
796,conspecific,7.1463,31.118,0.08139999999991687
797,conspecific,6.2377,23.0272,0.12779999999997926
798,conspecific,5.9658,3.7612,0.11980000000005475
799,conspecific,4.5324,32.1587,0.11660000000006221
800,conspecific,7.5406,33.9087,0.18209999999999127
801,conspecific,8.6915,24.958,0.11660000000006221
802,conspecific,9.7262,15.9472,0.10069999999996071
1035,conspecific,0.5655,-9.7052,0.040000000000020464
1261,conspecific,14.7653,-48.6139,0.0735000000000241
